,Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
44,100481,OLYMPIA 6 1,Washington,138,1.02264,141.124,-34.49,46.9904,-122.886,45.76,10.24,,,,0,0,1,1,POINT (-1706609.888278101 467710.1330439722),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
45,100491,OLYMPIA 6 2,Washington,138,1.02285,141.153,-34.46,46.9904,-122.886,,,,,,0,0,1,1,POINT (-1706609.888278101 467710.1330439722),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
46,100501,OLYMPIA 6 3,Washington,138,1.02264,141.124,-34.49,46.9904,-122.886,,,,,,0,0,1,1,POINT (-1706609.888278101 467710.1330439722),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
47,100511,EASTSOUND 1,Washington,138,1.01365,139.884,-40.81,48.5514,-122.9455,,,,,,0,0,1,1,POINT (-1660374.355146836 636829.3144907481),1,4,1738,BONNEVILLE POWER ADMINISTRATION,905 NE 11TH AVE,PORTLAND,OR,97232,(800) 282-3713,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.bpa.gov/,2018,2,22616,4142,1506,0,23742,10243,5236,21257852.39,1.41938E+12,
48,100521,EASTSOUND 2,Washington,138,1.01358,139.874,-40.83,48.5514,-122.9455,17.51,1.94,,,,0,0,1,1,POINT (-1660374.355146836 636829.3144907481),1,4,1738,BONNEVILLE POWER ADMINISTRATION,905 NE 11TH AVE,PORTLAND,OR,97232,(800) 282-3713,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.bpa.gov/,2018,2,22616,4142,1506,0,23742,10243,5236,21257852.39,1.41938E+12,
49,100531,OLYMPIA 7 1,Washington,138,1.02691,141.713,-33.68,47.0745,-122.8519,43.68,4.56,,,,0,0,1,1,POINT (-1701468.353049743 476031.5348873351),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
50,100541,PORT TOWNSEND 1,Washington,138,1.00466,138.643,-41.06,48.0143,-122.8913,43.32,16.13,,,,0,0,1,1,POINT (-1674039.163542999 577966.0833603836),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
51,100551,TENINO 1,Washington,138,1.02673,141.688,-34.75,46.9218,-122.8071,17.57,5.16,,,,0,0,1,1,POINT (-1703114.368866935 458634.8904035114),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
52,100561,TENINO 2,Washington,138,1.02683,141.702,-34.74,46.9218,-122.8071,,,,,,0,0,1,1,POINT (-1703114.368866935 458634.8904035114),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
53,100571,LACEY 1 1,Washington,345,1.03095,355.679,-32.3,46.9892,-122.7222,,,,,,0,0,1,1,POINT (-1694852.200620997 464079.4293564949),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
54,100581,LACEY 1 2,Washington,138,1.02231,141.079,-34.67,46.9892,-122.7222,43.93,8.14,,,,0,0,1,1,POINT (-1694852.200620997 464079.4293564949),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
55,100591,LACEY 1 3,Washington,345,1.03172,355.944,-32.21,46.9892,-122.7222,,,,,,0,0,1,1,POINT (-1694852.200620997 464079.4293564949),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
56,100601,LACEY 2 1,Washington,138,1.02006,140.768,-34.76,47.003,-122.7906,43.93,27.62,,,,0,0,1,1,POINT (-1699339.640900787 467024.3297638255),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
57,100611,OLYMPIA 8 1,Washington,138,1.02613,141.606,-38.07,47.1839,-122.752,51.07,18.71,,,23.16,0,0,1,1,POINT (-1690801.786956745 485676.6696976192),18,37,18429,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",3628 SOUTH 35TH STREET,TACOMA,WA,98411,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,2,736,0,0,0,1328,922,428,2294624.603,40872456596,Washington
58,100621,BREMERTON 1 1,Washington,138,1.02061,140.844,-39.87,47.5276,-122.8087,,,,,,0,0,1,1,POINT (-1683867.785328044 523871.2631058156),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
59,100631,BREMERTON 1 2,Washington,138,1.02079,140.87,-39.85,47.5276,-122.8087,,,,,,0,0,1,1,POINT (-1683867.785328044 523871.2631058156),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
60,100641,BREMERTON 1 3,Washington,138,1.02042,140.817,-39.89,47.5276,-122.8087,36.24,9.3,,,,0,0,1,1,POINT (-1683867.785328044 523871.2631058156),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
61,100651,BREMERTON 2 1,Washington,138,1.01979,140.731,-39.7,47.5296,-122.8782,46.26,6.82,,,,0,0,1,1,POINT (-1688755.921495691 525562.8910167509),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
62,100661,BREMERTON 2 2,Washington,13.8,1.01979,14.073,-39.7,47.5296,-122.8782,,,,,,0,0,1,1,POINT (-1688755.921495691 525562.8910167509),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
63,100671,BREMERTON 2 3,Washington,13.8,1.01979,14.073,-39.7,47.5296,-122.8782,,,,,,0,0,1,1,POINT (-1688755.921495691 525562.8910167509),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
64,100681,BREMERTON 2 4,Washington,1,1.01979,1.02,-39.7,47.5296,-122.8782,,,,,,0,0,1,1,POINT (-1688755.921495691 525562.8910167509),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
65,100691,KELSO 1,Washington,138,1.01275,139.76,-33.02,46.0854,-122.8403,58.86,14.48,,,,0,0,1,1,POINT (-1732041.264122882 369265.2910167114),7,13,14378,PACIFICORP - WEST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,2,6035,6,148,20,6209,3789,1742,8253391.606,4.76438E+11,Washington
66,100701,LAKEBAY 1 1,Washington,138,1.02411,141.328,-39.02,47.3623,-122.7386,11.07,0.16,,,,0,0,1,1,POINT (-1684152.173543585 504595.855721411),18,37,18429,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",3628 SOUTH 35TH STREET,TACOMA,WA,98411,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,2,736,0,0,0,1328,922,428,2294624.603,40872456596,Washington
67,100711,OLYMPIA 9 1,Washington,138,1.02579,141.559,-35.01,46.8946,-122.7153,38.37,10.34,,,,0,0,1,1,POINT (-1697356.044480018 453744.9075855519),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
68,100721,OLYMPIA 10 1,Washington,138,1.02008,140.772,-35.1,47.0142,-122.6934,,,,,,0,0,1,1,POINT (-1691984.342546896 466158.610547248),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
69,100731,OLYMPIA 10 2,Washington,138,1.01975,140.725,-35.12,47.0142,-122.6934,38.37,20.18,,,,0,0,1,1,POINT (-1691984.342546896 466158.610547248),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
70,100741,KALAMA 1,Washington,138,1.01426,139.968,-33.37,46.0192,-122.7669,,,,,,0,0,1,1,POINT (-1728746.306266559 360541.4328769447),7,13,14378,PACIFICORP - WEST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,2,6035,6,148,20,6209,3789,1742,8253391.606,4.76438E+11,Washington
71,100751,KALAMA 2,Washington,138,1.01417,139.956,-33.37,46.0192,-122.7669,14.72,4.64,,,,0,0,1,1,POINT (-1728746.306266559 360541.4328769447),7,13,14378,PACIFICORP - WEST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,2,6035,6,148,20,6209,3789,1742,8253391.606,4.76438E+11,Washington
72,100761,GIG HARBOR 1 1,Washington,138,1.02451,141.382,-38.17,47.3039,-122.7883,27.96,2.98,,,,0,0,1,1,POINT (-1689573.775584128 499365.4077948483),18,37,18429,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",3628 SOUTH 35TH STREET,TACOMA,WA,98411,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,2,736,0,0,0,1328,922,428,2294624.603,40872456596,Washington
73,100771,VANCOUVER 1 1,Washington,138,1.02632,141.633,-34.86,45.7379,-122.691,28.46,7.93,,,,0,0,1,1,POINT (-1731975.418601752 328574.2024053835),1,4,1738,BONNEVILLE POWER ADMINISTRATION,905 NE 11TH AVE,PORTLAND,OR,97232,(800) 282-3713,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.bpa.gov/,2018,2,22616,4142,1506,0,23742,10243,5236,21257852.39,1.41938E+12,Washington
74,100781,SILVERDALE 1 1,Washington,345,1.0324,356.177,-34.3,47.7074,-122.6578,,,,,,0,0,1,1,POINT (-1667372.814109009 540032.9101125342),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
75,100791,SILVERDALE 1 2,Washington,138,1.02239,141.09,-38.19,47.7074,-122.6578,55.86,12.51,,,,0,0,1,1,POINT (-1667372.814109009 540032.9101125342),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
76,100801,SILVERDALE 1 3,Washington,24,1.01645,24.395,-43.76,47.7074,-122.6578,,,,,,0,0,1,1,POINT (-1667372.814109009 540032.9101125342),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
77,100811,SILVERDALE 1 4,Washington,1,1.01645,1.016,-43.76,47.7074,-122.6578,,,,,,0,0,1,1,POINT (-1667372.814109009 540032.9101125342),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
78,100821,SILVERDALE 2 1,Washington,138,1.02018,140.785,-39.06,47.7601,-122.7149,,,,,,0,0,1,1,POINT (-1669742.576779024 546905.0458340459),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
79,100831,SILVERDALE 2 2,Washington,138,1.02003,140.764,-39.07,47.7601,-122.7149,22.32,8.77,,,,0,0,1,1,POINT (-1669742.576779024 546905.0458340459),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
80,100841,BLAINE 1 1,Washington,138,1.02995,142.133,-38.15,48.9,-122.7719,,,,,,0,0,1,1,POINT (-1636926.014027961 670656.3796231551),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,
81,100851,BLAINE 1 2,Washington,138,1.02979,142.111,-38.17,48.9,-122.7719,40.86,5.87,,,,0,0,1,1,POINT (-1636926.014027961 670656.3796231551),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,
82,100861,BLAINE 1 3,Washington,138,1.03009,142.152,-38.13,48.9,-122.7719,,,,,,0,0,1,1,POINT (-1636926.014027961 670656.3796231551),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,
83,100871,PORT LUDLOW 1,Washington,138,1.01595,140.201,-39.84,47.9481,-122.6824,10.87,8.58,,,,0,0,1,1,POINT (-1661413.955335239 566449.3616433587),1,4,1738,BONNEVILLE POWER ADMINISTRATION,905 NE 11TH AVE,PORTLAND,OR,97232,(800) 282-3713,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.bpa.gov/,2018,2,22616,4142,1506,0,23742,10243,5236,21257852.39,1.41938E+12,
84,100881,PORT ORCHARD 1 1,Washington,138,1.02938,142.055,-39.37,47.5032,-122.6138,,,,,,0,0,1,1,POINT (-1670746.802626804 517127.4920658282),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
85,100891,PORT ORCHARD 1 2,Washington,138,1.02926,142.037,-39.39,47.5032,-122.6138,33.23,4.19,,,,0,0,1,1,POINT (-1670746.802626804 517127.4920658282),16,35,15500,PUGET SOUND ENERGY,MS: PSE-08S,BELLEVUE,WA,98004,(888) 225-5773,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://pse.com/Pages/default-aspx,2018,2,3617,94,106,54,5040,4475,2160,4869699.224,59015107844,Washington
86,100901,PORT ORCHARD 2 1,Washington,138,1.02391,141.299,-39.45,47.4023,-122.6216,33.23,6.75,,,,0,0,1,1,POINT (-1674511.170608175 506428.5270919778),18,37,18429,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",3628 SOUTH 35TH STREET,TACOMA,WA,98411,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,2,736,0,0,0,1328,922,428,2294624.603,40872456596,Washington
87,100911,RIDGEFIELD 1,Washington,138,1.02572,141.549,-33.72,45.8363,-122.6865,37.67,4.7,,,,0,0,1,1,POINT (-1728570.118231116 339086.5054559395),1,4,1738,BONNEVILLE POWER ADMINISTRATION,905 NE 11TH AVE,PORTLAND,OR,97232,(800) 282-3713,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.bpa.gov/,2018,2,22616,4142,1506,0,23742,10243,5236,21257852.39,1.41938E+12,Washington
88,100921,VANCOUVER 2 1,Washington,138,1.02518,141.475,-34.97,45.7159,-122.6517,31.46,1.7,,,,0,0,1,1,POINT (-1729761.861296148 325351.5022107392),1,4,1738,BONNEVILLE POWER ADMINISTRATION,905 NE 11TH AVE,PORTLAND,OR,97232,(800) 282-3713,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.bpa.gov/,2018,2,22616,4142,1506,0,23742,10243,5236,21257852.39,1.41938E+12,Washington
89,100931,VANCOUVER 3 1,Washington,138,1.02417,141.336,-35.7,45.6572,-122.7746,31.46,11.16,,,,0,0,1,1,POINT (-1740668.135094857 321687.8188827665),23,45,15248,PORTLAND GENERAL ELECTRIC COMPANY,121 SW  SALMON STREET,PORTLAND,OR,97204,(503) 464-8000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.portlandgeneral-com/default-aspx,2018,8,4385,28,60,0,4473,3852,1574,1452539.135,21221176583,Oregon
